1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Indicator Name
3193200404.37297,2.37119348008781,3.44364305326124,4.91357190507269,7.55230151982617,5.73750489704719,4.63192302066963,3.84030723933935,6.64463966856361,8.24043021493435,8.13865900019282,6.75807634969536,6.836907903766,7.5117668491197,6.29718438975443,4.13548632506166,6.6769557964824,4.10701562187315,3.0035610732543,4.33869315030633,4.3606425841098,1.80815858823389,2.88769622067397,1.32318178780157,4.52257822656865,4.52524764959708,3.99837558197382,4.61481767222752,3.69408545601355,3.20898706838952,2.04223873882512,0.851676968585153,0.576266583148666,2.7891388342628,2.53481802747378,3.54040103668667,4.98911630561487,4.72055664528411,2.02326127548658,3.46884723517877,5.79807297595254,3.42203952690896,4.61468218591283,5.61976185654085,7.56236372460928,6.8837939960267,7.81610960784303,8.43284391325152,5.59278881288749,2.38611293795476,7.54751270540994,6.03465811358915,5.16053907836415,5.20165548042917,4.60795943514792,3.98109363581933,4.29521802628892,4.95162985991553,4.52496880807361,3.65598603205532,-1.92964412213243,GDP growth (annual %)
3193200404.37297,32902336.644746,31856922.8615428,33749405.0118998,36193826.1234775,92159420.04170519,62233499.0992703,58953629.14917435,67514285.7142857,66596197.476050496,96245114.4611949,62077135.914984345,65745849.119353995,79773392.59802155,98775328.9473684,112084131.139664,96905829.5964126,74495624.44444445,57130215.5555556,64968550.18518515,121185497.569261,53511735.141955644,42433356.9329734,39793418.9189189,45144000.0,38002074.2021091,55989000.0,62983000.0,100534663.294927,72798000.0,168879207.244148,-6.1707676470205,-6.56519867685854,-7.46927131858557,-1.75816618126913,-1.11472769414412,1.18510388873231,1.43998133659125,3.37873564718296,4.33902791307588,4.54913578288874,-3.06725662451662,1.49366547202928,2.22260165732409,4.67408957960916,4.72408864201974,5.13702516153505,6.47348685752347,5.47200139015595,-0.358614856979671,3.35875085773812,2.33988604520331,-0.456183223607937,2.92525766450484,3.62912351276373,3.85586514041738,2.84820519363306,1.08177273813243,2.88059670964267,3.17415085003358,-4.53199502416193,GDP growth (annual %)
3193200404.37297,32902336.644746,31856922.8615428,33749405.0118998,36193826.1234775,92159420.04170519,62233499.0992703,58953629.14917435,3.70841019648689,0.230999419524821,6.13695486255888,2.56899602355828,5.84401643095509,-1.45511580192979,-1.528826102384,11.625049137452,13.6234385336651,6.34864719393605,-1.46347633199167,10.3956772105957,-4.3258398689979,1.50880429685272,-7.37843304605821,1.82087377231504,-0.287011156196641,20.2866349407131,2.69262088094571,-0.139164289077982,7.38972104432425,4.17738810944253,-2.50239510347761,11.7452037933746,-3.21866249030752,3.17216817730322,3.77993405101067,0.921022397691601,7.05578540412266,4.82902433934804,7.57166763990284,5.70094365419142,-0.0608349718131223,15.3762394579174,3.10630825205686,9.1190419953243,1.55999866053489,6.53477877481288,4.66218687758322,3.49361681253744,4.77314508142975,4.80632226697864,5.31393527895875,3.21313378044307,-0.83673463153076,2.29506828962617,7.08468388056527,6.17180002424978,5.85229919941415,5.30545608438166,4.74648432724561,4.7658605206915,-1.64926140079287,GDP growth (annual %)
3193200404.37297,32902336.644746,31856922.8615428,33749405.0118998,36193826.1234775,92159420.04170519,62233499.0992703,58953629.14917435,67514285.7142857,66596197.476050496,96245114.4611949,2.45399361227827,5.83832702652147,4.14613837325986,10.0364039597072,19.5600808646514,17.0170895648015,12.184169801334,11.161158190617,10.4907731676095,7.04971121492007,3.31176207442655,2.28445230555319,-0.612390116892371,0.942370935479659,2.58527966638222,3.88519000696472,4.11051445185944,8.41423629574012,8.17910558123998,6.29139095831171,6.25649208213193,4.69093243062591,4.48074935883749,5.6511047373605,6.34249318337497,3.7773357615833,5.25698014497532,5.12560123053601,4.71997488242206,19.6812700987474,-1.17469734835863,2.56526325306652,4.07406885026009,0.140268126603772,3.38359357574451,2.51014234470257,4.77470560007653,3.82635941564584,-1.13387346820646,5.54363938522218,0.467050856132303,4.11770729935166,5.47335569545271,7.63353811230073,9.60813281079976,4.09091742885326,8.11942528928094,5.17922479608156,5.53956633683224,-7.00112961514149,GDP growth (annual %)
3193200404.37297,0.471561080379644,4.08687253043894,13.3492949251415,-5.89401883964507,10.6926495101716,-4.85177870418222,-5.92525888263688,12.0593401836537,3.29174112061312,4.97933059716753,4.12996244451882,2.43584137286828,-0.968124718335574,5.34237568949931,4.15270918852791,6.08039622928611,5.95228661057196,6.51781702314278,5.20127748074104,7.9385380808307,6.35575459195852,5.6038764255663,4.39109267988805,4.93272802618058,2.85100023868452,-1.05734875698276,-4.00563178606433,-11.3524394768175,3.69529742267819,2.81693327329162,-0.650616908152131,9.66094245309617,6.03941022675356,7.47795835803873,6.94805143687948,6.44271534759311,5.65158296291473,5.86621315295683,10.9451299820627,13.745930556119,11.3439970698095,12.0255134342355,13.8439968900079,13.5646616163121,13.5689500216928,13.0761013794365,11.9914352401141,10.2553053930388,10.5500090960816,9.63443945217885,5.59148237817504,7.33267044712875,8.42600102486217,7.99091559736729,6.99284029019707,5.75006450029507,6.404977325147,6.7504601462238,1.69442380959215,-9.99204468600205,GDP growth (annual %)
3193200404.37297,32902336.644746,31856922.8615428,33749405.0118998,36193826.1234775,92159420.04170519,7.3447031679849,9.56680871572271,11.9476170163175,12.7286161154177,9.50558288141157,9.1831466105438,13.8289873862531,7.00900298941032,6.68880281507008,0.595989026803935,15.3764648476324,-1.03245227062973,-6.27245590287848,-2.93559872284584,-11.797108504467,-0.687884528505492,15.6385531868033,4.58342708203942,-1.74072781290315,3.14282477802988,-2.93525502095858,1.81499257045338,-0.723427883017251,2.74214603368787,12.9080876547994,-1.40071802581691,4.66119522251938,2.78583990336028,1.46385972580589,2.56077269135844,6.10142653942584,3.27960861637635,6.81508569371469,4.29891103566813,6.30897460080386,2.18532873020494,2.99500873385026,1.86169823216056,8.26299390693835,4.25929725485359,5.06359626552204,6.13951130003852,3.5369280769869,2.5526036723188,5.2494689175504,-0.938525829496058,2.80300331547083,1.72104393412621,2.04622830353607,1.03623648660478,7.66305048339288,3.0091015378992,-0.467232050898943,-0.381377084850826,-3.63615772214099,GDP growth (annual %)
3193200404.37297,32902336.644746,31856922.8615428,33749405.0118998,36193826.1234775,92159420.04170519,62233499.0992703,58953629.14917435,67514285.7142857,66596197.476050496,96245114.4611949,62077135.914984345,65745849.119353995,79773392.59802155,98775328.9473684,112084131.139664,96905829.5964126,74495624.44444445,57130215.5555556,64968550.18518515,121185497.569261,53511735.141955644,42433356.9329734,39793418.9189189,45144000.0,38002074.2021091,55989000.0,62983000.0,100534663.294927,72798000.0,168879207.244148,4682607.680536452,47737955.346651,99461000.0,152030993.10710502,249333250.082507,110858000.0,110705600.0,4.90000671330235,-9.40000140664895,3.10000018370371,1.09984271867472,1.90393392048746,2.48265936070939,4.42605295805207,4.18060152722231,8.56641950822812,6.81015049116694,7.22279087108568,-5.79509408499914,2.73437443261177,3.22841872760809,-2.72379956421398,3.54898434239826,1.78368226013417,3.39035840956457,2.94934081471784,4.71643873880667,5.07786503417577,4.06295541343154,-15.158984433142,GDP growth (annual %)
3193200404.37297,32902336.644746,31856922.8615428,33749405.0118998,36193826.1234775,92159420.04170519,62233499.0992703,58953629.14917435,67514285.7142857,66596197.476050496,96245114.4611949,62077135.914984345,65745849.119353995,79773392.59802155,98775328.9473684,112084131.139664,96905829.5964126,74495624.44444445,57130215.5555556,64968550.18518515,121185497.569261,53511735.141955644,8.34213611527889,5.83403795429676,5.93341945284311,5.71287226114198,9.37499451269433,3.4586484712748,5.10797231192031,4.17819574347666,-3.18446017802542,-8.69354473143829,-9.25646570475614,-3.16879154901302,2.13438269363718,6.37642688732709,2.23509384359343,3.89671358349013,3.33993659986376,3.07036901039228,1.14606213683845,2.9527105437067,4.73297846536269,7.00463457450876,10.6254059599172,7.25366544049683,8.55623480942715,10.2480163590433,8.90036794639215,-1.26859894051877,6.36516168485748,17.290777583689,12.3198198484838,11.6489161898863,7.8852254815194,2.37983580688481,1.1683934561722,5.33703793321978,7.24662963602634,5.15907060309905,-5.33555201697223,GDP growth (annual %)
3193200404.37297,32902336.644746,31856922.8615428,33749405.0118998,36193826.1234775,92159420.04170519,62233499.0992703,58953629.14917435,67514285.7142857,66596197.476050496,96245114.4611949,62077135.914984345,65745849.119353995,79773392.59802155,98775328.9473684,112084131.139664,96905829.5964126,74495624.44444445,57130215.5555556,64968550.18518515,121185497.569261,53511735.141955644,42433356.9329734,39793418.9189189,45144000.0,38002074.2021091,55989000.0,62983000.0,100534663.294927,72798000.0,168879207.244148,4682607.680536452,47737955.346651,99461000.0,152030993.10710502,249333250.082507,110858000.0,110705600.0,65334841.0604347,91679279.03225805,175573556.296138,63101272.3699183,131738200.0,0.343170899107761,-3.07797537619699,-12.7028934368384,-6.87146321746161,-6.68402777777779,-11.0697674418605,-17.5732217573222,1.3959390862944,-7.38423028785982,0.810810810810807,2.68096514745308,4.177545691906,3.38345864661653,29.2121212121212,23.1707317073171,-19.3450114242194,-11.1425873465534,6.98855997075241,GDP growth (annual %)
3193200404.37297,32902336.644746,31856922.8615428,33749405.0118998,36193826.1234775,92159420.04170519,62233499.0992703,58953629.14917435,67514285.7142857,66596197.476050496,96245114.4611949,62077135.914984345,65745849.119353995,79773392.59802155,98775328.9473684,112084131.139664,96905829.5964126,74495624.44444445,57130215.5555556,64968550.18518515,121185497.569261,5.00000294940915,-6.89999943941208,-15.700002038583,-6.49999987984611,0.999996720794627,-2.29999602631008,14.7000004228315,8.1999951794805,6.50000455164441,0.999992833134172,4.92545125747017,-6.1247154506178,10.5985296732321,6.53339645790592,2.25975717757339,11.202519603498,11.3010686482089,9.93125194938349,11.6985237159012,1.18030078891616,12.086874401641,9.29105188520596,6.87853287195776,7.91640783637942,6.6459082805729,9.69437409174286,7.7297462424838,7.31775532393037,6.31819723248903,6.50235311519791,7.41738431559391,7.25843925258778,6.96360713487071,7.39851279713864,6.72327878035819,3.82421431921188,3.74131759312564,3.44381383971462,2.29273692652629,-1.28188697176552,GDP growth (annual %)
3193200404.37297,32902336.644746,0.726608377242499,-1.98376757473707,27.6908863531309,16.1383305020329,0.230961965142939,3.56713289669912,10.1964426259527,1.24853208829161,11.9859311516478,1.84288643715367,-0.7329078681596,-4.58475693292718,12.1626110592311,-5.13437444707159,8.54610493047356,-1.87859368289189,-0.504713832439322,4.79003983690438,3.37121021974767,3.45028841953462,-2.33992412238067,3.73534202639361,-3.22686445166269,2.99476050452034,5.71357935389887,1.90038415168306,1.7203979763658,4.77758542069162,-1.7713045336383,1.78808728186408,1.87412573083725,5.87363743242189,-3.06073222460725,9.81980041888426,5.81882663411955,-4.04469652454418,2.77780478428373,3.67317832322402,-3.91802587923293,-0.799493815789347,1.38148396199058,6.92826955106302,4.7327579245203,8.56628724906668,18.3331987597713,-1.96942275160761,-0.331079195278377,0.0978758719728035,2.62022952055378,4.17278328304418,4.47001318233693,4.15081318627171,4.27482327130284,5.37633923694936,1.26090922448303,3.49717500591493,2.11526763746781,5.93144210491891,-1.48848721412935,GDP growth (annual %)
3193200404.37297,32902336.644746,31856922.8615428,33749405.0118998,36193826.1234775,92159420.04170519,62233499.0992703,58953629.14917435,67514285.7142857,66596197.476050496,96245114.4611949,62077135.914984345,65745849.119353995,79773392.59802155,98775328.9473684,112084131.139664,96905829.5964126,6.54761905285275,3.83080608546429,3.51652574725487,-10.0612584955794,5.8823529010039,5.49707592683146,0.383795310602352,4.69838572699241,6.95447546173857,9.74203332123128,8.89103982607557,6.79134674869171,4.46514861011555,7.18673677131321,4.43544626153842,6.5126985944167,5.08206292824156,4.13614289832813,4.28773657128798,5.58784389949156,5.68747744422677,6.07194016138837,2.61093231872474,8.2027917834951,3.34754071072776,1.61491864461934,5.92544548864666,4.33001987203438,1.77754303693473,4.86554459107144,5.72701614247437,5.38696257005078,3.31507698853537,4.37720323945265,4.07753807362208,3.49611833757982,3.36040610303085,3.74457577257851,3.55307173003958,3.83793262870846,3.8141521149642,3.75967723144153,3.01476291122817,-14.867831289276,GDP growth (annual %)
3193200404.37297,7.63959785543926,0.668364743014934,-1.39107851702587,2.66110326762885,13.616493419953,13.2490363225758,7.28154994349967,-1.92307916842145,5.88235989268864,0.479297977844666,16.2185636326568,6.23134900845899,2.30066157112125,7.17596361838405,6.08682380989268,4.99773124254874,4.91803136857827,9.7450680272819,4.3961537403672,0.406746413020315,-5.29011921859021,2.50345381365086,3.71870905106798,5.36030409396788,4.57098230190138,-0.214802517873423,1.62523918235588,3.17729127834848,1.34468970692687,5.69229449375723,8.73023182861432,-7.33297813532305,9.69184026780634,-10.2401817338935,16.7288175920016,7.31668151119231,3.79241909896272,3.8952536296369,3.04227809134008,1.57607783734673,-4.97496384649435,1.70000001363051,5.70563943747162,5.42049769366082,3.2687258275753,4.69999999202599,9.60000000260806,7.63973677410415,8.32811027624575,6.87406563500947,4.85405510898316,1.88579950731871,5.19999999835552,5.70000000377198,2.7999999990034,2.48404062641858,4.00003051653046,4.42062146516105,5.72110607658406,0.799999999999955,GDP growth (annual %)
3193200404.37297,7.59799399912487,6.42102960930599,7.33880352692269,5.35896290939337,7.68486347477297,7.81671102627834,3.85714649229362,7.97799464152413,4.88853365261402,5.98653862992802,10.0346605799306,9.38844499078048,11.7010816125861,8.31866197183106,0.801068090787865,11.5634897782893,7.7530583802194,6.65389221557002,9.34909993137217,7.4418267838182,6.94210419896217,5.94315245478036,6.25223081499129,7.76179012000055,-1.02525025111706,1.240594925634,5.19193211082151,9.93771967688231,9.05960086602369,9.00852713975699,9.54546741436137,8.88511797832156,9.89494333377064,9.21204179334867,9.82908519730812,10.0027006861844,7.32274185035924,-7.35941518817556,6.13761201057692,8.85886816969386,0.517675319192861,5.39098830692797,5.7884992858875,6.78343772370305,5.33213916141486,5.5848470671515,6.29878592740947,4.83176988913097,-1.51352871598714,7.42484738326097,5.29391283414003,5.47345419253853,4.69372252557893,6.00672194558203,5.09153242155011,4.44978139761541,5.81272240983328,4.769927023631,4.30281598221003,-5.58774467806195,GDP growth (annual %)
3193200404.37297,2.30110957687326,6.09922240866322,4.398435817451,5.80241471565577,6.39921679961397,6.50369751143354,2.5054403677125,4.79849646673421,3.10018288557879,-0.4068239478582,3.2934462792076,5.25688625491448,5.64337241841295,-0.539778512280279,-0.203280810327158,5.39016755407144,4.62491110825542,5.53286252077567,3.16556522304043,-0.252086267341639,2.53762217580702,-1.80501531314926,4.58240045207997,7.23271303640232,4.16631042926645,3.46428526891913,3.45972521803115,4.17698269368272,3.67095638100014,1.88500808838414,-0.109974787568007,3.52071017305147,2.75296371468099,4.02723407999565,2.68506328992555,3.77196199460023,4.44728585240242,4.3316225508603,4.68421663293515,4.19824269971036,1.03661754069047,1.88773139195706,2.94608259760672,3.80858309580449,3.64575623821824,2.97554787280134,2.33691883693352,-0.027224507441403,-2.57617996055347,2.61257308216338,1.70407509983048,2.19858369375321,1.88921218426674,2.55780532679883,2.83550729332036,1.6418599488053,2.40118704839365,2.94045219253474,2.13175618844768,-3.67053612482012,GDP growth (annual %)
3193200404.37297,32902336.644746,31856922.8615428,33749405.0118998,36193826.1234775,92159420.04170519,62233499.0992703,58953629.14917435,67514285.7142857,66596197.476050496,96245114.4611949,62077135.914984345,65745849.119353995,79773392.59802155,98775328.9473684,112084131.139664,96905829.5964126,74495624.44444445,57130215.5555556,64968550.18518515,121185497.569261,0.971449498512399,-0.398090744365831,-1.82345037510017,-0.236891524047707,0.464171262627815,4.76726966588386,3.55376914169132,0.813148942931875,1.85867496225822,2.04745993950679,8.16561244286254,7.18934257064525,-1.57953922035962,1.72987956286848,3.89901423115391,3.19132428292926,4.22010036960501,3.29158548805644,3.36927851160802,3.49218332757128,1.17794874454376,4.78866125531316,4.23979428881825,12.2695480975612,2.52926260209321,7.0731753002816,5.37404417442058,2.6498120089167,0.295970945067722,6.03924949142791,5.09133811364791,5.06168208686807,5.61471961709721,6.09251913915392,4.26417452873198,0.0337944884155377,-1.02725082313047,1.1080490927329,-0.606085760066293,-7.98354382508364,GDP growth (annual %)
3193200404.37297,32902336.644746,31856922.8615428,33749405.0118998,36193826.1234775,92159420.04170519,-3.84857770117728,5.40079144250699,14.2625546890163,15.7163133836032,30.9992897364597,6.99921567745714,3.39849954478365,-11.1993086262232,12.701115195814,6.49947180479424,2.29999821760994,1.89982427924558,9.80000719720397,-13.6000050700344,-0.399994551054007,-6.99999936875049,2.39999248835723,-1.9999975695337,1.79999923343365,4.50000049831685,-1.00000349696035,5.70000275089942,34.6000006481068,10.9999994733531,3.60000127425515,4.90002813897237,0.519994838408053,0.529794651523588,2.59018689373838,5.94003111371244,0.449879100173646,2.00715230539117,-3.20027550609392,0.900172502337341,2.10010884233,63101272.3699183,131738200.0,54231467.6697581,61950985.43903521,21839098.8927071,66568900.60240956,27030374.0272781,85666415.03103496,27101076.2751521,39694019.505761355,119121953.83515725,96927201.4848422,141666121.8220991,70972486.3621289,61135670.193118,68317574.2713985,75102596.8085998,124021393.690412,47271463.3298575,6.98855997075241,GDP growth (annual %)
3193200404.37297,4.54639303649962,10.2787134942987,9.42822932100789,0.131039889603386,6.91976181872975,-0.382497198406128,0.122868670426328,0.383494662259508,-5.48594581206127,3.05577892215354,5.67932064357024,-5.1662723061601,-17.0475835709583,8.77523805048877,-2.7931934356382,0.67820340232015,7.76458111911278,13.4726123313837,7.14699606596506,-2.45503612513018,-0.177666070665992,2.17446021945176,-3.86362790721545,-16.8198351136997,7.71812744582614,6.35213730550655,0.0882813612416413,6.87115013438088,0.957045971638664,-1.30847828389487,-0.439489101038248,2.00075236102771,0.321655475368161,1.85477879211066,2.45724412114581,0.100530504415914,1.52747571169147,9.97261495738191,-0.219562519100208,-1.20847774291381,7.26813490346487,4.91847057769431,2.17061038136789,0.363801580159446,7.3318688412182,5.93104997409573,3.1427240837201,7.73141422930821,1.9626009053265,8.57816674297271,2.35775693598637,10.5489445758894,5.31513063575673,6.64213665404847,4.39264883201909,5.70927418699958,4.99909716473381,7.21917266805082,5.90279178979098,1.50000554259205,GDP growth (annual %)
3193200404.37297,0.191795489476007,4.1029925891327,8.57861892045217,4.95048865913519,4.88497683767658,-4.25051418779037,-15.7436282059309,-1.24836024600994,24.1973839489738,25.0072419254018,14.2375315597011,3.36426203025704,5.39276048396715,11.1606745487647,-5.22774755857589,9.04235173026579,6.02411784619477,-5.76415839249874,6.75943093484351,4.20483104683032,-13.12788048507,-6.80338881469319,-10.9240850379951,-1.11562321799516,5.91302746441036,0.0609452704053837,3.20012546714305,7.33402548842557,1.91938129664547,11.7768859323494,0.358352604483798,4.63119294695356,-2.03511877571265,-1.81492448346319,-0.0726647666765956,4.19592404526841,2.937099419752,2.58125410282553,0.584126894585225,5.01593475720539,5.91768465163287,15.3291557381864,7.34719497034284,9.25055822849694,6.43851652509105,6.05942803125548,6.59113036073542,6.764472777848,8.03692510189684,8.00565591528178,5.30792420366642,4.23006117510553,6.67133539288378,6.30971865572383,2.65269329541835,-1.61686894991816,0.805886619542704,1.92275734157302,2.2084292771582,-1.79425308233591,GDP growth (annual %)
3193200404.37297,7.49774339761831,10.8907983314675,10.865479245706,11.6984790288109,9.52515582673645,3.30113639774518,6.96951382512592,1.3429600534576,6.23770390741014,1.35382659111202,3.30475649948714,2.22072289156631,6.41701397401322,14.192425094919,-0.153246894325562,5.20945449741373,8.36848053300672,-7.83880037488279,-26.4787888648937,4.61173227910807,5.36329018981864,-0.816361918929658,4.61321162711521,-1.56609391285983,-4.08185148780277,-1.01730916137201,-0.706352941176448,-12.4498220370714,-1.73821633029888,-0.0524997208627269,-0.189281495662968,0.386346619450251,-0.392936019417661,3.33772608062952,5.91190791602958,6.34426833563586,3.966650878628,3.71168146255894,7.03597057259641,4.10159015455254,2.96084355390202,0.753938894632839,2.52073289866213,5.31217052686139,4.28239831207789,4.15232318720923,5.07581749945302,3.43557299591575,-3.29204087952927,4.40884490985366,6.31752482459839,6.49674729903211,4.92679226883017,4.78517074681967,4.79331818097826,4.56231301393615,4.63138368138509,-3.3637057173864,-3.67425906055939,-1.97732939329578,GDP growth (annual %)
3193200404.37297,0.295546672716611,6.84350732102872,3.62462153047358,8.27490393060459,8.6430949357501,2.74110433455463,5.28001474697683,6.41613403990091,6.42944907759089,6.14018164814382,4.31698036511436,3.5338744094054,5.44422298483258,3.43871786071904,0.0020288622837512,4.45630965160997,2.52044027918959,2.69624696371605,2.01416612801977,1.34191413595499,-0.783611707416071,-1.24075659270838,2.06995788790063,3.06167918217261,2.58017977050262,2.7869757369202,1.93124868495423,3.44121886129396,4.42011789608519,4.18322298634072,2.43913440834392,1.70607089720053,1.25755215783573,2.96109256914634,3.11603598565915,3.49874212057929,4.3290534045255,4.66391716015247,5.03404815181835,4.1956424978691,2.32695508699258,0.21727359494956,0.155645898017013,1.98494571422152,2.05087610813881,3.46098895411502,3.77284252073882,2.17032485133603,-3.66688393735825,1.34273933636553,1.55118931244651,-1.03035399148436,-0.130175288449919,1.42339539510084,1.95916972105708,2.19171371926123,2.91090251315005,2.36091509478513,1.67741836780002,-3.74132823489657,GDP growth (annual %)
3193200404.37297,6.27333551040729,2.81394513844542,3.78504308366053,5.0096509866239,5.28560880055218,3.78651325489734,6.25607900635556,2.25987552819262,4.50461145559137,1.94330050548346,5.67240747526567,5.33062591594195,4.53291884569511,3.92301020197432,4.95214778544401,5.8253934592605,4.16074732242862,3.86932036316693,4.37254623091145,4.56464835641921,1.59827436373983,0.235354478446709,3.97280881355124,6.05240316534181,5.55335896373643,4.04225262081309,1.75340078899657,-0.255347257779377,1.03828996935131,1.93241982650521,3.08472139526602,3.57439553891901,2.84532436675762,5.05542738771337,4.15549133419204,5.02794717187143,5.28459298480296,2.62442622196583,2.01286328876013,3.20497922225218,2.07479039388386,1.44625413960414,0.910105664307537,3.96941456013641,2.62541993829724,2.39982842629603,2.99425185125679,0.476379999491613,-1.72702030948713,0.701833823862358,0.981434478585356,2.70310947059309,1.03407291353631,1.9695443007939,1.96712843821408,1.07155897720727,2.3232584068849,1.11882882717687,0.851897613690838,-0.762477535422946,GDP growth (annual %)
3193200404.37297,1.90826596927212,1.91032003367384,1.89511164336645,7.53244855331721,-1.20318901706169,7.04064314274791,-1.57149749814198,0.675483463917857,4.46342160071008,2.57599212629238,-1.19538330011983,3.11780036344409,-0.47653626836194,6.33359037348684,1.45647070823345,4.3985361798314,3.01697344064642,4.40574138961389,2.36887779436347,-2.31939420324059,8.34197413444548,3.77937465429032,-2.97740585754975,9.68113001523056,6.14490523816733,4.56565054522231,1.69561826463837,7.69680871148992,4.32964793389527,4.63503634705992,6.36815040328659,4.10640661228763,3.84985002161717,8.21600270932666,3.46845188342324,5.32828417450959,5.04861253590234,3.01638948168555,4.41257327097166,6.19999998759798,4.7998921488014,0.120143175249481,3.94503776730686,4.68260324535139,3.47918104631142,3.36461478807092,3.41156027569261,6.10463914231725,4.53307872039306,4.81641465022406,3.4218282408752,4.43849350450829,3.52515317129149,6.01148284250441,3.97605327162971,0.433113719381524,8.97727935643466,7.62237610539864,6.65705542802834,-2.08837869543885,GDP growth (annual %)
3193200404.37297,32902336.644746,31856922.8615428,33749405.0118998,36193826.1234775,92159420.04170519,62233499.0992703,58953629.14917435,67514285.7142857,66596197.476050496,96245114.4611949,62077135.914984345,65745849.119353995,79773392.59802155,98775328.9473684,112084131.139664,96905829.5964126,74495624.44444445,57130215.5555556,64968550.18518515,121185497.569261,53511735.141955644,42433356.9329734,39793418.9189189,45144000.0,38002074.2021091,55989000.0,62983000.0,100534663.294927,72798000.0,168879207.244148,4682607.680536452,47737955.346651,99461000.0,152030993.10710502,249333250.082507,110858000.0,110705600.0,65334841.0604347,91679279.03225805,175573556.296138,63101272.3699183,131738200.0,54231467.6697581,61950985.43903521,0.0,6.06060606060606,-22.8571428571428,22.2222222222222,9.09090909090908,11.1111111111111,10.0,11.3636363636364,30.6122448979592,26.5625,3.7037037037037,3.57142857142858,-5.74712643678161,6.09756097560977,0.0,6.98855997075241,GDP growth (annual %)
3193200404.37297,32902336.644746,31856922.8615428,33749405.0118998,36193826.1234775,92159420.04170519,62233499.0992703,58953629.14917435,67514285.7142857,66596197.476050496,96245114.4611949,62077135.914984345,65745849.119353995,79773392.59802155,98775328.9473684,112084131.139664,96905829.5964126,74495624.44444445,0.318205050897191,2.19264718374188,1.28388746743575,4.65577285362568,0.92966119761688,3.49165153685553,4.79317738336151,1.61444248498475,2.70628484282349,0.970638937151946,-0.354165685504498,0.161232577750752,0.152969260726451,-1.09046015903512,1.09440183049729,6.39142516430982,5.11848834017148,4.72314625958259,3.61689677575501,2.04974744697677,0.797407034069721,5.45089779592523,2.9050229876697,3.4648466619968,4.67440183262522,4.54980201026251,4.02813943519369,3.32114411260689,2.88093784352137,3.02751055535168,-1.11504132366444,-0.135169931041062,1.52799413545586,2.25673692141848,2.24064086979132,2.69578385886643,3.81383101625926,3.70737581770793,3.73007989347536,3.61328155307372,3.20574787992723,1.63393261347822,0.981029012861896,GDP growth (annual %)
3193200404.37297,4.71657440201783,5.76865884660083,5.51331524335379,6.62017855666038,5.43334306308529,6.09462869940931,4.71658006129265,6.33434453039195,5.68973112419724,2.28586341188506,3.77502349144029,5.50650821004093,6.14944165882838,1.01686558758965,0.322903001883446,4.83982108641601,3.77193125463262,4.42650918106369,3.9953365600321,1.31990743325213,2.05781801051201,0.438223366758066,2.83027932195272,4.55640196228285,3.6936793270872,3.07306770751777,3.52037597567301,4.6373577629109,3.89866387942494,3.18222777993138,1.47457146824863,2.06600161741324,1.14827330804572,3.00452416688819,2.67312262718997,3.09348880249958,3.46933378360042,2.81627818779756,3.17210282142122,3.99751396978117,1.40264244303603,1.53761561630618,2.05676064883356,3.21668334945575,2.82121179092837,3.09517564911384,2.72800436883054,0.281988437540875,-3.42437363589873,2.95365731714338,1.83880578105804,1.28713628649535,1.51705912048538,2.08632474728658,2.48124870782118,1.75778405794551,2.54866760954928,2.24152732170653,1.5800359934364,-4.68860478777792,GDP growth (annual %)
3193200404.37297,32902336.644746,31856922.8615428,33749405.0118998,36193826.1234775,92159420.04170519,5.20446359906359,66.2190837814041,81.8877967082859,25.6661688224545,13.8950964387048,0.898225086322796,9.82522417020564,-14.2520578589733,11.4988064790158,24.4335027373295,20.5401229164328,1.0072183295059,-3.69353108972435,4.3317415409509,6.03544411456951,17.0470783912463,11.5698374000073,16.666670729861,16.7115939857574,14.0071971053407,2.00215978084151,-3.44078415827026,5.96402764067663,11.7568618379489,-0.130425740071871,6.0740780255756,8.41388416379539,6.04296034329306,3.87577415047302,4.99681964708468,3.04594020972321,6.03351241200221,2.64233773848825,0.331496297334994,6.55106639316263,4.48280228319562,-1.10090483002305,-2.66859121195165,1.29220503686167,2.49022149209704,5.37188878859551,4.45268415095769,8.20007797763616,6.11239553317404,1.71398520966892,2.65886867278347,9.04504293414206,5.1047994273881,1.4585557818867,4.63037451650305,5.09706760494015,0.346322040517236,0.91939893441841,-0.825239185464682,6.98855997075241,GDP growth (annual %)
